"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-06-30 07:42:27",1751269347232,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"28ntg-1751269347005-c7a15174524f","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK3Q51233KPGTWG7SFR3F",""
"2025-06-30 07:42:27",1751269347045,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"28ntg-1751269347005-c7a15174524f","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",163,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK3Q51233KPGTWG7SFR3F",""
"2025-06-30 07:42:26",1751269346908,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.png","GET","",-1,"27lnz-1751269346687-996eb2df5fb0","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK3D6TZXVJ8HY4921ZYGR",""
"2025-06-30 07:42:26",1751269346726,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.png","GET","",500,"27lnz-1751269346687-996eb2df5fb0","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",158,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK3D6TZXVJ8HY4921ZYGR",""
"2025-06-30 07:42:25",1751269345936,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"mw2bt-1751269345722-e824be83ea73","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK2EYBSCFP8KDGNYBXB5C",""
"2025-06-30 07:42:25",1751269345758,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"mw2bt-1751269345722-e824be83ea73","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",157,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK2EYBSCFP8KDGNYBXB5C",""
"2025-06-30 07:42:24",1751269344594,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.png","GET","",-1,"9qjwx-1751269344379-5d34539228e0","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK14XV9E5PZ012T40TAZM",""
"2025-06-30 07:42:24",1751269344413,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.png","GET","",500,"9qjwx-1751269344379-5d34539228e0","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",158,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWK14XV9E5PZ012T40TAZM",""
"2025-06-30 07:42:23",1751269343319,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.png","GET","",-1,"9cqd9-1751269343101-8162d7eb1af2","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJZX36BB2QEVYWTX61S1H",""
"2025-06-30 07:42:23",1751269343139,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.png","GET","",500,"9cqd9-1751269343101-8162d7eb1af2","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",159,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJZX36BB2QEVYWTX61S1H",""
"2025-06-30 07:42:23",1751269343061,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",-1,"fsv29-1751269342833-0d6912991fd5","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJZMSQZRVX4BEW7DT57A9",""
"2025-06-30 07:42:22",1751269342873,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",500,"fsv29-1751269342833-0d6912991fd5","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",164,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJZMSQZRVX4BEW7DT57A9",""
"2025-06-30 07:42:20",1751269340714,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",-1,"689sb-1751269340481-840d7167fc90","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJXBAFDMV9RKHHHQQKX8B",""
"2025-06-30 07:42:20",1751269340522,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",500,"689sb-1751269340481-840d7167fc90","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",171,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJXBAFDMV9RKHHHQQKX8B",""
"2025-06-30 07:42:19",1751269339436,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",-1,"n6z96-1751269339213-1d7c78799792","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJW3N84Q78E9GCFNY5N37",""
"2025-06-30 07:42:19",1751269339253,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",500,"n6z96-1751269339213-1d7c78799792","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",163,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJW3N84Q78E9GCFNY5N37",""
"2025-06-30 07:42:19",1751269339089,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"v9lxf-1751269338872-63180c18d152","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJVRZ26KVNS1H2Z5RNMYN",""
"2025-06-30 07:42:18",1751269338911,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"v9lxf-1751269338872-63180c18d152","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",163,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJVRZ26KVNS1H2Z5RNMYN",""
"2025-06-30 07:42:18",1751269338560,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",-1,"m9mm2-1751269338336-aea8b4734874","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV8CRK62N8BKG87X0MF6",""
"2025-06-30 07:42:18",1751269338457,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",-1,"9ggz2-1751269338259-222f335adb78","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV5VXR2H2R90H01V99DD",""
"2025-06-30 07:42:18",1751269338450,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",-1,"4gjs8-1751269338242-563ca2a5dc9b","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV5449KC4DQFR12VVTX9",""
"2025-06-30 07:42:18",1751269338410,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",-1,"gtzrv-1751269338200-21587428a825","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV3XBMHK4EBG8EJ2VSXV",""
"2025-06-30 07:42:18",1751269338380,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",500,"m9mm2-1751269338336-aea8b4734874","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",160,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV8CRK62N8BKG87X0MF6",""
"2025-06-30 07:42:18",1751269338299,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",500,"9ggz2-1751269338259-222f335adb78","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",144,"iad1",85,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV5VXR2H2R90H01V99DD",""
"2025-06-30 07:42:18",1751269338276,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",500,"4gjs8-1751269338242-563ca2a5dc9b","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",160,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV5449KC4DQFR12VVTX9",""
